Year,End Latitude Decimal Degrees,End Longitude Decimal Degrees,G Stat Area,Target Species Code,Avg Depth Fathoms,Substrate Type,Species,Sex,Age,Length Millimeters,Weight Kilograms,Number of Specimens
2001,55.535333,-132.12,325531,710,240,Mud/Hard,Thornyhead rockfish,Not observed,,480,,1
2001,55.5405,-132.173,325531,710,210,Hard,Redbanded rockfish,Female,,520,2.8,1
2001,55.5405,-132.173,325531,710,210,Hard,Redbanded rockfish,Female,,530,,1
2001,55.5405,-132.173,325531,710,210,Hard,Redbanded rockfish,Male,,420,,1
2001,55.5405,-132.173,325531,710,210,Hard,Redbanded rockfish,Male,,470,,1
2001,55.5405,-132.173,325531,710,210,Hard,Redbanded rockfish,Male,,500,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Female,,340,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Female,,390,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Female,,400,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Female,,420,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Female,,430,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Indiscernible,,370,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Indiscernible,,390,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Indiscernible,,400,,1
2001,55.5405,-132.173,325531,710,210,Hard,Rougheye rockfish,Male,,430,,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,5,540,1.5,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,6,620,2.4,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,7,530,1.5,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,8,630,2.4,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,8,730,4.3,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,10,700,3.7,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Female,12,660,3.2,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,3,550,1.6,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,5,520,1.4,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,7,520,1.3,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,8,530,1.3,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,8,590,2.4,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,8,670,2.8,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,10,560,1.7,1
2001,55.5405,-132.173,325531,710,210,Hard,Sablefish,Male,11,610,2.1,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,450,,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,560,,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,580,3.7,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,650,4.5,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,650,4.6,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,660,4.8,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,660,,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,670,4.8,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Female,,760,7.1,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,510,2.2,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,590,3.2,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,620,3.6,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,620,4.6,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,640,4.2,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,640,4.8,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,650,,1
2001,55.5405,-132.173,325531,710,210,Hard,Shortraker rockfish,Male,,680,5.2,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,300,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,320,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,330,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,340,,2
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,350,,2
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,360,,4
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,370,,2
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,380,,4
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,390,,2
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,400,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,410,,3
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,420,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,440,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,450,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,460,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,470,,1
2001,55.5405,-132.173,325531,710,210,Hard,Thornyhead rockfish,Not observed,,520,,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Female,7,570,1.8,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Female,9,630,2.6,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Female,10,580,2,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Female,10,610,2.5,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Female,26,700,4.2,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,7,530,1.6,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,8,550,1.6,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,8,620,2.4,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,9,520,1.5,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,9,580,2.2,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,9,580,2.3,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,12,580,2.3,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,19,620,2.7,1
2001,55.585667,-132.254333,325531,710,310,Hard,Sablefish,Male,22,610,2.5,1
2001,55.585667,-132.254333,325531,710,310,Hard,Thornyhead rockfish,Not observed,,360,,1
2001,55.585667,-132.254333,325531,710,310,Hard,Thornyhead rockfish,Not observed,,370,,1
2001,55.585667,-132.254333,325531,710,310,Hard,Thornyhead rockfish,Not observed,,400,,1
2001,55.585667,-132.254333,325531,710,310,Hard,Thornyhead rockfish,Not observed,,440,,1
2001,55.585667,-132.254333,325531,710,310,Hard,Thornyhead rockfish,Not observed,,450,,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,5,530,1.4,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,5,550,1.6,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,6,540,1.5,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,7,550,1.7,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,8,510,1.4,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,8,520,1.4,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,8,520,1.5,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,9,540,1.5,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,10,610,2.2,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,10,650,2.5,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Female,,590,2.3,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,5,570,2,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,6,540,1.8,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,6,550,1.5,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,7,510,1.3,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,8,500,1.2,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,8,520,1.4,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,8,570,2,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,8,580,2.1,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,8,600,2.3,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,10,560,2.2,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Sablefish,Male,,570,1.8,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Thornyhead rockfish,Not observed,,390,,2
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Thornyhead rockfish,Not observed,,400,,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Thornyhead rockfish,Not observed,,410,,2
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Thornyhead rockfish,Not observed,,420,,3
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Thornyhead rockfish,Not observed,,450,,1
2001,55.591833,-132.252667,325531,710,285,Mud/Hard,Thornyhead rockfish,Not observed,,480,,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Female,8,530,1.7,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Female,8,590,1.9,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Female,9,550,1.7,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Female,10,610,2.5,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,5,520,1.4,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,5,530,1.7,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,6,530,1.4,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,8,510,1.3,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,8,570,2,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,8,590,2,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,8,610,2.1,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,9,600,2.2,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Sablefish,Male,,550,1.7,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Shortraker rockfish,Male,,570,3.1,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,310,,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,350,,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,380,,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,390,,2
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,400,,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,460,,1
2001,55.601667,-132.295667,325531,710,260,Mud/Clay,Thornyhead rockfish,Not observed,,470,,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,3,470,0.9,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,3,550,1.6,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,6,560,1.9,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,7,640,2.7,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,8,650,3,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,8,740,4,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,10,710,3,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,10,750,4.4,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,11,590,2,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,12,710,3.7,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Female,18,820,6.1,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,3,550,1.6,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,8,570,2.1,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,9,610,2.4,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,12,640,2.9,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,20,730,4.4,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,21,690,3.3,1
2001,55.627333,-132.264833,325531,710,340,Hard,Sablefish,Male,34,710,4,1
2001,55.627333,-132.264833,325531,710,340,Hard,Shortraker rockfish,Male,,600,3.3,1
2001,55.627333,-132.264833,325531,710,340,Hard,Shortraker rockfish,Male,,650,4.2,1
2001,55.627333,-132.264833,325531,710,340,Hard,Thornyhead rockfish,Not observed,,470,,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Female,6,580,2.1,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Female,6,590,2.1,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Female,8,600,2.2,2
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Female,8,610,2.3,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Female,8,610,2.4,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Female,11,610,2.5,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Male,6,600,2.3,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Male,7,570,1.9,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Male,7,580,2.2,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Male,8,560,1.9,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Sablefish,Male,13,600,2.4,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Thornyhead rockfish,Not observed,,400,,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Thornyhead rockfish,Not observed,,430,,1
2001,55.654833,-132.287,325531,710,360,Mud/Soft,Thornyhead rockfish,Not observed,,480,,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,6,550,1.7,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,6,630,2.3,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,7,670,3.1,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,580,1.9,2
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,590,2.1,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,600,2.2,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,600,2.5,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,600,2.6,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,620,2.5,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,630,2.7,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,8,680,3.1,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,9,580,2.2,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Female,11,710,4.1,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Male,5,540,1.7,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Male,6,530,1.6,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Male,8,600,2.3,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Sablefish,Male,19,620,2.5,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Shortraker rockfish,Female,,590,3.4,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Shortraker rockfish,Male,,510,2.2,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Shortraker rockfish,Male,,570,3.1,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Shortraker rockfish,Male,,580,3.2,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Thornyhead rockfish,Not observed,,400,,2
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Thornyhead rockfish,Not observed,,420,,1
2001,55.658167,-132.320167,325531,710,350,Mud/Gravel,Thornyhead rockfish,Not observed,,450,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Rougheye rockfish,Male,36,550,2.3,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,3,510,1.4,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,4,650,3.2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,8,600,2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,13,750,4.5,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,19,940,9.8,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,23,480,1,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,35,870,7.9,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,,710,3.5,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Female,,720,4,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,3,500,1.2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,6,570,1.7,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,6,570,2.2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,8,620,2.8,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,8,690,3.7,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,15,580,2.1,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,18,670,3.2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,21,520,1.2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,,580,2.2,1
2001,56.085833,-134.508167,345603,710,285,Mud,Sablefish,Male,,600,2.3,1
2001,56.085833,-134.508167,345603,710,285,Mud,Shortraker rockfish,Female,19,490,1.9,1
2001,56.085833,-134.508167,345603,710,285,Mud,Shortraker rockfish,Female,30,660,4.3,1
2001,56.085833,-134.508167,345603,710,285,Mud,Shortraker rockfish,Male,55,560,2.6,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,320,,3
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,330,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,340,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,360,,2
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,390,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,420,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,430,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,480,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,490,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,510,,1
2001,56.085833,-134.508167,345603,710,285,Mud,Thornyhead rockfish,,,530,,1
2001,56.109167,-134.581833,345603,710,296,Mud,Rougheye rockfish,Female,27,480,1.8,1
2001,56.109167,-134.581833,345603,710,296,Mud,Rougheye rockfish,Female,28,510,2.05,1
2001,56.109167,-134.581833,345603,710,296,Mud,Rougheye rockfish,Male,39,540,2.55,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Female,13,710,3.4,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Female,22,860,7.1,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Male,15,660,3,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Male,20,700,3.8,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Male,21,670,3.2,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Male,21,700,7.6,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Male,21,730,3.9,1
2001,56.109167,-134.581833,345603,710,296,Mud,Sablefish,Male,23,740,4.4,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,18,490,2.05,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,22,500,2.15,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,26,500,2.35,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,31,650,4.7,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,33,540,2.65,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,37,610,3.6,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,40,760,6.5,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,47,790,8.35,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,48,750,6.95,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,49,710,5.75,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Female,58,850,11.45,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Male,42,740,7.35,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Male,44,550,2.75,1
2001,56.109167,-134.581833,345603,710,296,Mud,Shortraker rockfish,Male,48,790,8.2,1
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,320,,1
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,350,,2
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,390,,2
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,400,,1
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,410,,2
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,420,,1
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,430,,3
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,440,,2
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,450,,3
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,510,,2
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,600,,1
2001,56.109167,-134.581833,345603,710,296,Mud,Thornyhead rockfish,,,660,,1
2001,56.228833,-134.455333,345603,710,395,Mud,Sablefish,Female,9,770,4.5,1
2001,56.228833,-134.455333,345603,710,395,Mud,Sablefish,Female,15,750,4.5,1
